,index,Capacidade Bat,Pot Motor Var,LCOE Total,Fração Renovável,Inicialização
339,39,258.08345563392515,45.750446107775936,0.7395847856497247,0.759715426272287,5
340,40,324.9070024445723,12.658412311131002,0.701713279068676,0.5383798491910241,5
341,41,271.05016165314885,64.65328762612359,0.7419742523511834,0.7645857899320233,5
342,42,415.6410545693942,63.4328038868145,0.7672771758763638,0.8164597555961262,5
343,43,213.0411658909961,46.42412847546132,0.7313007982994197,0.7427258097553878,5
344,44,171.06050292514033,63.8142455642445,0.7235838360110395,0.7268723912395246,5
345,45,312.31092742747984,53.1989636614239,0.7494205358258751,0.7798720658375968,5
346,46,467.4643650798436,51.696110475194814,0.775456023126265,0.83323690740508,5
347,47,287.597170070812,23.706618261049577,0.7091105193199381,0.5964489168356635,5
348,48,400.9018442148777,64.91004039445906,0.7648536862914878,0.811490787209345,5
349,49,251.3635938021751,46.49601925273092,0.7383521721882789,0.7571865493535368,5
350,50,295.02484726014654,46.77427118356813,0.7462966982025147,0.7734768417555229,5
351,51,456.78435716022744,52.217235760700994,0.7738124225891271,0.8298688163512519,5
352,52,314.885814396274,14.259637393550346,0.7008667368986748,0.5352502156239737,5
353,53,311.59938634763097,20.20492087330932,0.7119695064123877,0.6043510135427409,5
354,54,134.2027883845944,46.551326590991216,0.7167930993984711,0.7129667346785706,5
355,55,352.3375074808969,10.04452613090892,0.7046104587360275,0.5468383278548834,5
356,56,472.8459843264477,64.3917613638494,0.7762941747871143,0.8349332863720138,5
357,57,180.63461059782082,49.95659193403592,0.7253388032302746,0.7304931292500517,5
358,58,437.58738663707464,47.03440212695951,0.7707968748615,0.8236986775915307,5
359,59,400.9018442148777,64.91004039445906,0.7648536862914878,0.811490787209345,5
362,2,312.2563123796531,10.022031885870764,0.700703063157071,0.534430836390264,6
363,3,312.2563123796531,10.022031885870764,0.700703063157071,0.534430836390264,6
364,4,499.74567569092426,48.84806433323399,0.7803794191308409,0.8433274598605733,6
365,5,120.18889572509819,47.48877966384085,0.7141982799343775,0.7076427101445191,6
366,6,232.06783441500272,31.42671363070928,0.7141971754922598,0.6467022508877753,6
367,7,229.18598645143825,31.708206726555012,0.7138473428688928,0.645686744595558,6
368,8,258.8177179119961,28.925747497139056,0.7136316280270725,0.6215159757649388,6
369,9,271.353168017547,21.600541064735644,0.7074552839558138,0.5910857415224188,6
370,10,351.396271905028,10.10395957171162,0.7045061466852234,0.5465564497853888,6
371,11,317.813268908725,16.145184793038325,0.7073577743644583,0.5712835385445473,6
372,12,291.7017179984818,15.80183876080541,0.7047442649669032,0.5629023878710476,6
373,13,247.38686329246678,28.034876676797154,0.7129307955371862,0.6175871883015779,6
374,14,319.38502977453817,21.354345835510728,0.7128942103225817,0.6069013563339313,6
375,15,473.63616236792114,49.191703581117316,0.7764037910313649,0.8351826593970364,6
376,16,351.396271905028,48.65233569673387,0.756390150702522,0.7941687526325256,6
377,17,305.12488215003975,22.04775946411659,0.7111933440095154,0.6022220380265975,6
378,18,142.58404190628917,50.459227394997974,0.718343514432269,0.7161409635585234,6
379,19,164.43644550627175,47.06383987828754,0.7223539339115396,0.7243719272045654,6
380,20,330.12266455767485,10.083423569624998,0.7022179522658207,0.5400095741071573,6
381,21,207.81592059206162,56.46861478716884,0.7303507929763,0.740762058947024,6
382,22,375.91504071877944,45.172099741570264,0.7606151103562265,0.8028349165692497,6
